OrderNumber,OrderDate,ItemID,Seller,ItemName,ItemPrice,Currency,Quantity,OrderTotal,OrderNotes,TrackingNumber,Image,View Order Detail
22-13657-57840,"Oct 07, 2025",357707204492,az_warehouse,"Lot of 75 Microsoft Windows 10 Pro FQC-08930 64-bit, OEM DVD with key - Sealed",500.0,USD,1,US $500.00,Is this a worth buying? -B,,https://i.ebayimg.com/images/g/gZIAAeSwKCNo3-~h/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357707204492&txnId=10075597091922&txnDate=2025-10-07T23:17:12Z
07-13678-20742,"Oct 07, 2025",357715675710,az_warehouse,ZOTAC GeForce GTX 1650 4GB GDDR6 Graphics Card ZT-T16520F-10L,60.0,USD,1,US $60.00,,,https://i.ebayimg.com/images/g/MjIAAeSwEQho5Xqm/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357715675710&txnId=10080442836807&txnDate=2025-10-07T23:17:04Z
04-13681-93910,"Oct 07, 2025",357711572202,az_warehouse,HP Z6 G4 WORKSTATION XEON GOLD 5222 3.8GHZ 16GB RAM 512GB NVMe W11P,231.87,USD,1,US $231.87,"Didn t look at it much, wanted you to check first -B",,https://i.ebayimg.com/images/g/zssAAeSw6wpo3ubP/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357711572202&txnId=10075915197504&txnDate=2025-10-07T21:56:05Z
19-13658-03596,"Oct 06, 2025",197528287094,cloudninjas,Dell PowerEdge R640 10 Bay SFF VxRail E560 Intel Xeon Silver 4110 2x PSU Server,209.0,USD,1,US $209.00,,,https://i.ebayimg.com/images/g/VNEAAeSw1sJodUlq/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=197528287094&txnId=10076056740719&txnDate=2025-10-07T02:44:00Z
20-13655-28360,"Oct 06, 2025",146877462370,3r_technology_solutions,Dell Latitude 3310 Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz-8GB RAM-NO SSD-NO OS,109.99,USD,1,US $109.99,,,https://i.ebayimg.com/images/g/kXEAAeSwpHZo4~pM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146877462370&txnId=10075304991020&txnDate=2025-10-06T19:59:13Z
06-13667-40967,"Oct 05, 2025",336056441901,fife_wa_electronics,LOT OF 10) NEW SEALED C2G 20FT CAT6 Snagless Ethernet Cable - White #95,30.0,USD,1,US $30.00,"We have up to 15ft and then 100ft. Nothing in between now. these are also white. He has 2  listings, not sure why",,https://i.ebayimg.com/images/g/wQgAAeSwJOxobZkG/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=336056441901&txnId=10076174111106&txnDate=2025-10-05T07:42:55Z
27-13638-58906,"Oct 04, 2025",357704523841,az_warehouse,"Samsung 512GB SSD PM871B MZ-7LN512F MZ7LN512HAJQ-000D1 Solid State Drive 2.5""",40.0,USD,2,US $40.00,,,https://i.ebayimg.com/images/g/WJ8AAeSwV-xo4bA3/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357704523841&txnId=10079455868927&txnDate=2025-10-05T05:02:45Z
01-13674-04005,"Oct 04, 2025",365900288965,techrec-recycling,Lot Of 16 16GB DDR4 RAM DIMM Server ECC SK Hynix 2133P,222.0,USD,1,US $222.00,,,https://i.ebayimg.com/images/g/BnYAAeSw2yFo4B~2/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=365900288965&txnId=10075357087401&txnDate=2025-10-05T02:19:33Z
15-13653-10935,"Oct 04, 2025",156218045531,default-bios,NEW Dell PowerEdge R720XD SAS To Dual-Mini SAS Cable Assembly D4J0T,19.99,USD,1,US $19.99,,,https://i.ebayimg.com/images/g/weQAAOSw2bFmS5Kc/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156218045531&txnId=10076033624615&txnDate=2025-10-04T18:27:55Z
18-13648-98372,"Oct 04, 2025",404973465511,firesale-deals,Mini-SAS Cable Dell F7P5J Mini-SAS Data Transfer Cable for Server,18.88,USD,1,US $18.88,,,https://i.ebayimg.com/images/g/AXsAAeSwbDNor8oH/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=404973465511&txnId=10079034169518&txnDate=2025-10-04T17:39:09Z
12-13655-04777,"Oct 03, 2025",187619502751,surplusspectra,Lot of 13 Intel Xeon Gold 5120 SR3GD 2.20GHz,62.04,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/FNkAAeSwEQho39-m/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Lot+of+13+Intel+Xeon+Gold+5120+SR3GD+2.20GHz&_id=187619502751&
19-13645-38759,"Oct 03, 2025",187619627799,surplusspectra,Lot of 10 Mixed Brand Model 1.2TB SAS 2.5-inch HDD Hard Drive Disk,39.99,USD,1,US $39.99,,,https://i.ebayimg.com/images/g/R7IAAeSwEZho3nJm/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187619627799&txnId=10075976130619&txnDate=2025-10-04T02:30:28Z
22-13641-06145,"Oct 03, 2025",185361471007,4tronenterprise,"Lot of 5 Toshiba 2.5"" 800GB SSD SOLID STATE Drive SATA, mixed",150.0,USD,1,US $150.00,,,https://i.ebayimg.com/images/g/oMkAAOSwoatoVYZp/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=185361471007&txnId=10075501832922&txnDate=2025-10-04T01:17:02Z
19-13645-19512,"Oct 03, 2025",226694003932,synergyindustrial,"*LOT OF 5* NETAPP 800GB 2.5"" 12G SAS SSD MZILT960HAHQ X447 S1643800ATD *520BLOCK",239.99,USD,1,US $227.99,,,https://i.ebayimg.com/images/g/xJgAAOSwm49n9~p4/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=226694003932&txnId=10075974916419&txnDate=2025-10-04T01:09:15Z
21-13642-11406,"Oct 03, 2025",326691007439,synergyindustrial,"LOT OF 2* DELL EMC 800GB 2.5"" 12G SAS SSD WUSTM3280ASS200 DP/N 0RD76R *68%HEALTH",99.99,USD,1,US $99.99,,,https://i.ebayimg.com/images/g/gAUAAeSw0uloeVN0/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=326691007439&txnId=10080418489921&txnDate=2025-10-04T00:51:20Z
19-13644-98852,"Oct 03, 2025",236225348223,synergyindustrial,"LOT OF 8* HP 3 PAR 480GB 2.5"" 12G SAS SSD HUSMR1050ASS204 HSSC0480S5xnNMRI *99%*",199.99,USD,1,US $199.99,,,https://i.ebayimg.com/images/g/VA4AAeSwrOxogmhp/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=236225348223&txnId=10075973657519&txnDate=2025-10-03T23:43:21Z
07-13661-37513,"Oct 03, 2025",187591677659,harddrivesonly,Intel DC S3520 SSDSC2BB960G7P 960GB SATA III 2.5 in Solid State Drive,44.99,USD,1,US $44.99,,,https://i.ebayimg.com/images/g/bmUAAeSwVclo0tqi/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187591677659&txnId=10080346003407&txnDate=2025-10-03T23:17:50Z
13-13653-19349,"Oct 03, 2025",267396274321,surplustechnology-0,LOT OF 15X Dell PowerEdge Storage CADDY TRAY For 3.5” Hard Drives,48.0,USD,1,US $48.00,,,https://i.ebayimg.com/images/g/v-oAAeSwbr1osGkQ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267396274321&txnId=10077319514213&txnDate=2025-10-03T22:33:14Z
09-13657-53607,"Oct 03, 2025",127058597097,aplera,Genuine Dell/Intel X540-T2 Dual Port 10GbE Converged Network Adapter 3DFV8 Both,28.99,USD,1,US $28.99,,,https://i.ebayimg.com/images/g/aNEAAOSwVapoAEdw/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127058597097&txnId=10075226422609&txnDate=2025-10-03T18:45:22Z
04-13663-82719,"Oct 03, 2025",116806522879,aztechgroup,"Dell MZ-7KM480A 02VH3F 480 GB 2.5"" 6Gb/s SATA SSD GEN 12 0NTPP3 Caddy",134.36,USD,4,US $134.36,,,https://i.ebayimg.com/images/g/OQMAAOSw4FJmmDdO/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=116806522879&txnId=10075811128804&txnDate=2025-10-03T16:07:22Z
08-13654-72929,"Oct 02, 2025",176808010830,rdparts9012,Peg Hook Stop Locks,12.82,USD,1,US $12.82,,,https://i.ebayimg.com/images/g/KssAAOSwmZlnlhkW/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=176808010830&txnId=10075273835408&txnDate=2025-10-02T18:56:25Z
07-13654-82117,"Oct 02, 2025",167802590642,4dcompanies,"Lot of 10x Seagate ST900MM0006 900GB 10K SAS 2.5"" Internal HDD Netapp X423A-R5",46.7,USD,1,US $46.70,Bought one to test ,,https://i.ebayimg.com/images/g/i0YAAOSwpt9n5Ed7/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167802590642&txnId=10080309147507&txnDate=2025-10-02T11:50:18Z
23-13632-64196,"Oct 02, 2025",136534144104,3r_technology_solutions,Dell Latitude 5591 Intel(R) Core(TM) i7-8850H CPU @2.60GHz-16GB RAM-NO SSD-NO OS,110.0,USD,1,US $110.00,,,https://i.ebayimg.com/images/g/VA8AAeSwLCZo3Zen/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136534144104&txnId=10075415262023&txnDate=2025-10-02T09:43:35Z
10-13650-23592,"Oct 02, 2025",136534241690,3r_technology_solutions,Dell Latitude 5591 Intel(R) Core(TM) i7-8850H CPU 2.60GHz-16GB RAM-NO SSD-NO OS,110.0,USD,1,US $110.00,,,https://i.ebayimg.com/images/g/A5sAAeSwg5Vo3aGM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136534241690&txnId=10076005893310&txnDate=2025-10-02T09:42:56Z
13-13645-95802,"Oct 01, 2025",146867137789,3r_technology_solutions,Dell Latitude 5590 Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz-8GB RAM-NO SSD-NO OS,59.99,USD,1,US $59.99,,,https://i.ebayimg.com/images/g/7skAAeSwz~Vo3ZVV/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146867137789&txnId=10077275294113&txnDate=2025-10-02T05:04:29Z
08-13650-55383,"Oct 01, 2025",156905209907,tamsolutions,"Lot of 9 Dell Seagate 1.2TB SAS 10K 2.5"" 6Gbps HDDs ST1200MM0007 0RMCP3",69.99,USD,1,US $69.99,,,https://i.ebayimg.com/images/g/MiAAAOSwT~1oApzd/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156905209907&txnId=10075250140908&txnDate=2025-10-01T18:45:33Z
07-13652-23451,"Oct 01, 2025",156905209907,tamsolutions,"Lot of 9 Dell Seagate 1.2TB SAS 10K 2.5"" 6Gbps HDDs ST1200MM0007 0RMCP3",69.99,USD,1,US $69.99,,,https://i.ebayimg.com/images/g/MiAAAOSwT~1oApzd/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156905209907&txnId=10080294382907&txnDate=2025-10-01T18:45:00Z
27-13625-05312,"Oct 01, 2025",127406829556,wazno,ZOTAC GAMING GeForce RTX 3050 6GB GDDR6 Solo (ZT-A30510G-10B),136.99,USD,1,US $136.99,,,https://i.ebayimg.com/images/g/LjQAAeSwVUNo3Wp2/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127406829556&txnId=10079379005927&txnDate=2025-10-01T18:42:17Z
21-13632-68241,"Oct 01, 2025",297611742502,royaltechserviceinc,"Seagate Exos 7E8 ST3000NM0005 3TB 7200RPM SATA 6Gb/s 3.5"" Enterprise HDD, TESTED",39.83,USD,1,US $39.83,,,https://i.ebayimg.com/images/g/0m8AAeSw~z1ox3oV/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=297611742502&txnId=10080365234221&txnDate=2025-10-01T18:21:25Z
24-13639-83238,"Sep 30, 2025",127058597097,aplera,Genuine Dell/Intel X540-T2 Dual Port 10GbE Converged Network Adapter 3DFV8 Both,28.99,USD,1,US $28.99,,,https://i.ebayimg.com/images/g/aNEAAOSwVapoAEdw/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127058597097&txnId=10075176041424&txnDate=2025-09-30T20:31:49Z
07-13648-38277,"Sep 30, 2025",127058597097,aplera,Genuine Dell/Intel X540-T2 Dual Port 10GbE Converged Network Adapter 3DFV8 Both,28.99,USD,1,US $28.99,,,https://i.ebayimg.com/images/g/aNEAAOSwVapoAEdw/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127058597097&txnId=10080272743807&txnDate=2025-09-30T20:30:53Z
03-13653-48022,"Sep 30, 2025",405289572651,sxt2018,Nvidia Tesla P4 8GB GPU Card graphics GDDR5 Supermicro PCI-E,106.84,USD,1,US $106.84,,,https://i.ebayimg.com/images/g/syYAAeSw9HxoX24h/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=405289572651&txnId=10076054265503&txnDate=2025-09-30T19:58:33Z
08-13644-05477,"Sep 30, 2025",267420955455,burggundy,"Fluke LinkRunner Ethernet Tester – Lightly Used, Fully Functional",670.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/GX0AAeSwgpJoqWed/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Fluke+LinkRunner+Ethernet+Tester+%E2%80%93+Lightly+Used%2C+Fully+Functional&_id=267420955455&
05-13647-56206,"Sep 29, 2025",177450990362,antraxge,Lot Of 20 Genuine Dell 65W AC Adapter Charger 7.4mm + 9 Small Pin 4.5MM,160.0,USD,1,US $160.00,,,https://i.ebayimg.com/images/g/AjUAAeSwTzto12v0/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=177450990362&txnId=10075373458605&txnDate=2025-09-29T23:34:07Z
27-13617-10776,"Sep 29, 2025",196538581686,kj444,Dell PowerEdge R730 Server 2x E5-2670v3 2.30Ghz 24-Core 256GB no hard drive,290.19,USD,1,US $290.19,,,https://i.ebayimg.com/images/g/emsAAOSwxjVmrVb~/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=196538581686&txnId=10079334256227&txnDate=2025-09-29T21:48:24Z
16-13630-26195,"Sep 29, 2025",157208623176,valley-of-computer,Lot of 5/25 Genuine DELL 65W 19.5V 3.34A AC Adapter Charger 4.5*3.0mm Round Tip,74.99,USD,1,US $74.99,,,https://i.ebayimg.com/images/g/ozIAAeSwvNtoio2K/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=157208623176&txnId=10075901157516&txnDate=2025-09-29T15:55:58Z
02-13649-01471,"Sep 29, 2025",187600183816,surplusspectra,Lot of 24 New Adesso CyberTrack H3 Webcam,58.8,USD,1,US $58.80,,,https://i.ebayimg.com/images/g/de4AAeSwRbxo1uox/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187600183816&txnId=10075422569502&txnDate=2025-09-29T13:54:01Z
19-13619-40432,"Sep 27, 2025",177444431648,antraxge,Lot Of 30 Genuine Dell 65W Small Tip (4.5MM) AC Adapter Charger,165.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/6zcAAeSwZm9o2DNl/s-l500.jpg,https://www.ebay.com/itm/177444431648
18-13620-76368,"Sep 27, 2025",177444431648,antraxge,Lot Of 30 Genuine Dell 65W Small Tip (4.5MM) AC Adapter Charger,165.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/6zcAAeSwZm9o2DNl/s-l500.jpg,https://www.ebay.com/itm/177444431648
12-13628-23617,"Sep 27, 2025",136516698057,purplelootstore,Lot of 10 - 512GB NVMe SSD Drives - Mixed Brands,245.0,USD,1,US $245.00,,,https://i.ebayimg.com/images/g/IYcAAOSwP3lnNVq9/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136516698057&txnId=10075898851412&txnDate=2025-09-27T18:09:41Z
22-13614-46632,"Sep 27, 2025",336151523877,purpletechnado,Lexar NM620 512GB M.2 2280 PCIe Gen3x4 NVMe SSD 3500MB/s | Lot of 5,149.99,USD,1,US $149.99,,,https://i.ebayimg.com/images/g/cI8AAeSwjytosh7j/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=336151523877&txnId=10075349494022&txnDate=2025-09-27T18:09:20Z
15-13623-40781,"Sep 27, 2025",156136186193,gtsrecycling,"Lot of 11x Cisco 2.5"" Hard Drive Caddy Trays no. 800-35052-01",20.0,USD,1,US $20.00,,,https://i.ebayimg.com/images/g/bQ4AAOSw~1ll~3Uc/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156136186193&txnId=10075849013215&txnDate=2025-09-27T15:55:12Z
15-13621-09731,"Sep 26, 2025",325365211761,proramit,"Lot (24) Original Dell 2.5"" KG7NR G176J SATA SAS HDD Tray Caddy for R720 R620",79.0,USD,1,US $79.00,,,https://i.ebayimg.com/images/g/J8EAAOSwvSJhsAmz/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=325365211761&txnId=10075834590615&txnDate=2025-09-26T22:11:33Z
13-13622-51957,"Sep 26, 2025",127058597097,aplera,Genuine Dell/Intel X540-T2 Dual Port 10GbE Converged Network Adapter 3DFV8 Both,28.99,USD,1,US $28.99,,,https://i.ebayimg.com/images/g/aNEAAOSwVapoAEdw/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127058597097&txnId=10077129074213&txnDate=2025-09-26T14:41:28Z
16-13618-06893,"Sep 26, 2025",127058597097,aplera,Genuine Dell/Intel X540-T2 Dual Port 10GbE Converged Network Adapter 3DFV8 Both,28.99,USD,1,US $28.99,,,https://i.ebayimg.com/images/g/aNEAAOSwVapoAEdw/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127058597097&txnId=10075823362816&txnDate=2025-09-26T14:12:00Z
12-13622-30414,"Sep 25, 2025",257118046334,nxgamer,100 LOT USB WiFi Bluetooth Adapter 600Mbps Dual Band 2.4/5Ghz Network Receiver,550.0,USD,1,US $550.00,,,https://i.ebayimg.com/images/g/smkAAeSwlsNozFO0/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=257118046334&txnId=10075862123212&txnDate=2025-09-26T04:17:16Z
25-13604-30546,"Sep 25, 2025",116793706766,aztechgroup,DELL G057V 480GB SATA 6Gb/s 2.5'' SSD 0G057V LITEON IT ECT-480N9S,64.0,USD,2,US $64.00,,,https://i.ebayimg.com/images/g/6noAAOSwPHpoQecx/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=116793706766&txnId=10074892807825&txnDate=2025-09-26T02:14:58Z
27-13601-16196,"Sep 25, 2025",146854478666,3r_technology_solutions,Dell Latitude 3440 13th Gen Intel(R) Core(TM) i5-1335U 8GB RAM 256 GB NVMe NO OS,200.0,USD,1,US $200.00,,,https://i.ebayimg.com/images/g/rGUAAeSwz2Jo1VOt/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146854478666&txnId=10079242136027&txnDate=2025-09-25T22:57:39Z
26-13602-32973,"Sep 25, 2025",297535368944,royaltechserviceinc,"2X Hard Drive Tray Caddy 3.5"" 1B51C9M00-600-G  For HP Z2 G4, Z4 G4, Z6 G4, Z2 G5",35.01,USD,3,US $35.01,,,https://i.ebayimg.com/images/g/MO4AAeSwZMRomr9s/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=297535368944&txnId=10074888748626&txnDate=2025-09-25T22:55:14Z
19-13610-37176,"Sep 25, 2025",136505987568,lech_3546,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC LHR 8GB GDDR6 Graphics Card,216.89,USD,1,US $216.89,,,https://i.ebayimg.com/images/g/Rd8AAeSwTSpo1MtF/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136505987568&txnId=10075758741019&txnDate=2025-09-25T15:49:21Z
08-13625-08431,"Sep 25, 2025",406239811970,collectthecollectables,ZOTAC GAMING GeForce RTX 2070 SUPER MINI GDDR6 Graphics Card - 8GB,166.69,USD,1,US $166.69,,,https://i.ebayimg.com/images/g/8nQAAeSwwGRo1L8g/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=406239811970&txnId=10075104042608&txnDate=2025-09-25T15:48:53Z
02-13631-85068,"Sep 24, 2025",127374042833,dthach76,Dell 024V27 PowerEdge R520/R530/R720/R730/R730xd/R820 2U B6 Rack Rails,75.51,USD,2,US $0.00,,,https://i.ebayimg.com/images/g/82QAAeSwFPNoyJ3A/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+024V27+PowerEdge+R520%2FR530%2FR720%2FR730%2FR730xd%2FR820+2U+B6+Rack+Rails&_id=127374042833&
07-13624-94414,"Sep 24, 2025",146852381860,3r_technology_solutions,Dell Latitude 5590 Intel(R) Core(TM) i7-8650U 1.90GHz 16 GB RAM 256 GB SSD NO OS,111.0,USD,1,US $111.00,,,https://i.ebayimg.com/images/g/hkkAAeSwMJRo1B8A/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146852381860&txnId=10080138194307&txnDate=2025-09-25T03:35:21Z
04-13628-91975,"Sep 24, 2025",136504858279,3r_technology_solutions,Dell Latitude 5590 Intel(R) Core(TM) i7-8650U 1.90GHz 16 GB RAM 256 GB SSD NO OS,111.0,USD,1,US $111.00,,,https://i.ebayimg.com/images/g/qo8AAeSw8mlo1CIa/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136504858279&txnId=10075611643904&txnDate=2025-09-25T03:35:07Z
16-13612-56072,"Sep 24, 2025",136504859393,3r_technology_solutions,Dell Latitude 5590 Intel(R) Core(TM) i7-8650U 1.90GHz 16 GB RAM 256 GB SSD NO OS,111.0,USD,1,US $111.00,,,https://i.ebayimg.com/images/g/3fgAAeSw4TZo1DHX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136504859393&txnId=10075789366016&txnDate=2025-09-25T03:34:49Z
10-13620-60199,"Sep 24, 2025",389009967571,mystoreb55,HP ProBook 440 G8 Intel Core i5-1135G7 2.4GHz 16GB RAM NO SSD/OS (READ)#2573,145.0,USD,1,US $145.00,,,https://i.ebayimg.com/images/g/D48AAeSwe9Vo1EOX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=389009967571&txnId=10075821411110&txnDate=2025-09-25T03:07:50Z
21-13605-44436,"Sep 24, 2025",297632060742,toyarcade,"Dell Latitude 5410 14"" Intel Core i7-10610U 1.8GHz 8GB RAM 128GB SSD Windows 11",129.95,USD,1,US $129.95,,,https://i.ebayimg.com/images/g/bQQAAOSwH5BoP3vg/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=297632060742&txnId=10080209197321&txnDate=2025-09-25T02:58:41Z
16-13608-51093,"Sep 23, 2025",126040715848,wazno,[ BULK LOT of 10] NVMe 1TB SSD SAMSUNG HYNIX SANDISK TOSHIBA WD,439.99,USD,1,US $439.99,,,https://i.ebayimg.com/images/g/cEcAAOSw0qJllJyP/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126040715848&txnId=10075764583116&txnDate=2025-09-24T04:43:22Z
21-13601-07014,"Sep 23, 2025",357654181923,az_warehouse,"LOT OF 4 3.5"" Hard Drive Tray Caddy 0F238F FOR Dell PowerEdge T330 T430 T630",96.0,USD,8,US $96.00,,,https://i.ebayimg.com/images/g/1hoAAeSwaA5oyxhE/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357654181923&txnId=10080184408121&txnDate=2025-09-24T01:34:57Z
19-13604-05651,"Sep 23, 2025",146850478117,3r_technology_solutions,Dell Latitude 7410 Intel(R) Core(TM) i5-10210U 1.60GHz 8 GB RAM 256 GB SSD NO OS,109.99,USD,1,US $109.99,,,https://i.ebayimg.com/images/g/LI0AAeSwcD9o0wqO/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146850478117&txnId=10075719898219&txnDate=2025-09-24T01:25:55Z
07-13620-43508,"Sep 23, 2025",146850327475,3r_technology_solutions,Dell Inspiron 7586 2-in-1 i5-8265U 1.6GHz 8GB 256GB Touch No OS,124.99,USD,1,US $124.99,,,https://i.ebayimg.com/images/g/iqwAAeSwj2Vo0uhN/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146850327475&txnId=10080112504407&txnDate=2025-09-24T01:25:00Z
15-13608-80943,"Sep 23, 2025",387507192069,theserverstore-tss,"Dell R640 8x 2.5"" SFF Server iDRAC - Wholesale Custom Build Your Server!",280.99,USD,1,US $280.99,,,https://i.ebayimg.com/images/g/cBUAAOSwhdlnEqUZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387507192069&txnId=10075759060615&txnDate=2025-09-23T22:10:21Z
23-13597-07328,"Sep 23, 2025",197684371606,tech*source,"QTY 4 Dell X7K8W PowerEdge R440 R540 R640 R740 R740xd R940 3.5"" HDD Caddy",29.99,USD,1,US $29.99,,,https://i.ebayimg.com/images/g/UYUAAeSwx7NowGRj/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=197684371606&txnId=10075212265623&txnDate=2025-09-23T17:34:43Z
06-13620-31576,"Sep 23, 2025",357612909449,bloommax,"Lot of 50 Dell DXD9H 14G-16G 2.5"" HDD Caddy Tray R640 R650 R660 R740 R750 R760",99.0,USD,1,US $99.00,,,https://i.ebayimg.com/images/g/IbQAAeSw4zBoxac6/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357612909449&txnId=10075905108106&txnDate=2025-09-23T17:30:43Z
18-13603-82831,"Sep 23, 2025",177035660458,bytefixx-nh,"Lot of 8 Dell ST9500620NS 500GB 2.5"" HDD Server Hard Drive 000X3Y SATA",49.95,USD,1,US $49.95,,,https://i.ebayimg.com/images/g/amYAAOSwBq1oB6p9/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=177035660458&txnId=10078754334218&txnDate=2025-09-23T17:25:14Z
10-13612-48455,"Sep 22, 2025",187492183771,vlsurplus,^ Dell PowerEdge R540 Xeon Silver 4108 @ 1.80GHz 32GB Ram Dual PSU No HD #X5451,325.0,USD,1,US $325.00,,,https://i.ebayimg.com/images/g/yJgAAeSwPHBonzZq/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187492183771&txnId=10075771582110&txnDate=2025-09-23T04:06:13Z
11-13609-48754,"Sep 22, 2025",197611788915,sf-surplus,Lot of 2 Dell 1100W 80 Plus Platinum EPP Server Power Supply CMPGM L100E-S1,24.5,USD,1,US $24.50,,,https://i.ebayimg.com/images/g/s5kAAeSwHuVom4Kt/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=197611788915&txnId=10075812147211&txnDate=2025-09-22T19:09:19Z
13-13606-24480,"Sep 22, 2025",167802590642,4dcompanies,"Lot of 10x Seagate ST900MM0006 900GB 10K SAS 2.5"" Internal HDD Netapp X423A-R5",46.7,USD,1,US $46.70,Bought one to test ,,https://i.ebayimg.com/images/g/i0YAAOSwpt9n5Ed7/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167802590642&txnId=10077029173713&txnDate=2025-09-22T16:28:14Z
